Year,URL,Image_URL,Alt_Text
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/register-now-for-purdue-annual-safety-meeting-and-fair-on-nov-8,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/ready-set-enroll-open-enrollment-for-2024-benefits-begins-today,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-benefits-enrollment-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/gebisa-ejeta-awarded-national-medal-of-science,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/ejeta-fellowLO.jpg,Gebisa Ejeta
2023,https://www.purdue.edu/newsroom/2023/Q4/summit-to-forge-a-national-coalition-around-building-resiliency-in-u-s-manufacturing-and-operations,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/campus-fallLO.jpg,A fountain on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/newly-updated-edition-of-purdue-forage-field-guide-provides-essential-information-on-forage-management,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/skipper-alfalfaLO.jpg,A skipper rests on the flower of an alfalfa plant
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-to-offer-vote-ready-ids-for-mobile-first-students-eligible-to-vote-in-general-election-this-fall,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/riley-voteidLO.jpg,An example of a vote-ready Purdue ID.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/research-faculty-staff-and-university-leaders-participate-in-life-and-health-sciences-summit,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-lh-summit-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/deadline-nears-for-eudoxia-girard-martin-memorial-staff-recognition-award-nominations,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-RJM5525.jpg,The Engineering Fountain during the winter season at Purdue University.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-leverages-biotech-manufacturing-strengths-as-part-of-new-indiana-led-federally-funded-regional-technology-and-innovation-hub,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/heartland-bioWorksLO.jpeg,A researcher in the lab
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/thumbs-up1,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB5754.jpg,A view from Purdue University during the fall season
2023,https://www.purdue.edu/newsroom/2023/Q4/keynote-speaker-to-purdue-global-grads-keep-building-your-dreams,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/cole-pgkeynoteLO.jpg,Kahil Cole
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/campus-community-invited-to-attend-sustainability-related-events-during-annual-green-week-celebration,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-greenweek-800x533-1.jpg,pt-greenweek-800x533
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/institute-for-physical-ai-to-host-town-hall-oct-30,,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/toastmasters-at-purdue-to-host-open-house-for-faculty-staff-alumni,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Fountain-2023_KAL_7894.jpg,Purdue fountain
2023,https://www.purdue.edu/newsroom/2023/Q4/additional-response-on-oct-20-to-inquiries-about-some-on-campus-activities-this-week,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/discovery-park-district-at-purdue-announces-duiri-projects-for-spring-2024-student-applications-now-being-accepted,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/campus-community-encouraged-to-learn-about-earthquake-preparedness-today,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/todays-top-5-from-purdue-university-3,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/campus-fallOG.jpg,The Loeb Fountain on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-to-host-riley-childrens-health-pediatric-behavioral-health-documentary-screening-panel-at-loeb-playhouse,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/intentionality-strategy-drive-purdue-global-business-dean-for-student-growth,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pgbuck-portraitLO.jpg,"Jeff Buck, dean of Purdue Global’s School of Business and Information Technology"
2023,https://www.purdue.edu/newsroom/2023/Q4/new-institute-accelerates-future-of-microelectronic-system-integration-advanced-packaging,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/smith-asipOG.jpg,Students collaborating in a research classroom
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/verbal-de-escalation-training-available-in-november,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Buildings-2023_KAL_8110.jpg,Academic buildings on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/westwood-lecture-oct-18,,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/new-endowed-scholarship-to-help-international-students-facing-substantial-personal-risks-and-educational-barriers,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/GatewayArchLO.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-day-of-service-scheduled-for-oct-27,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-pfl-dos-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/exclusive-screening-of-documentary-on-indianas-youth-mental-health-crisis-available,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Boilermaker-Special_RJM3309.jpg,The Boilermaker Special parked by the Engineering Fountain.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/preschool-pre-k-and-before-and-after-school-care-available-on-purdues-west-lafayette-campus,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/inaugural-spring-family-weekend-set-for-april-12-14-2024,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-silicon-summit-further-accelerates-momentum-with-announcements-and-brings-national-global-semiconductor-leaders-to-campus,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/pt-gateway-arch-800x533-1.jpg,The gateway to Purdue.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-silicon-summit-further-accelerates-momentum-with-announcements-and-brings-national-global-semiconductor-leaders-to-campus,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/gateway-archLO-1-1.jpg,pt-gateway-arch-800x533
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-team-examines-bio-impact-of-toxic-chemical-cocktails-in-the-environment,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/hoskins-pondLO.jpg,A man walking through a pond in a wildlife area.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-global-selected-by-gardner-institute-to-join-inaugural-cohort-of-transforming-the-foundational-postsecondary-experience,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pg-gardnerinstituteLO.jpg,Purdue Global and Gardner Institute logos
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/life-and-health-sciences-faculty-summit-to-chart-next-major-investment-at-purdue,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-life-science-summit-800x533-1.jpg,pt-life-science-summit-800x533
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/no-cost-vaccine-clinic-scheduled-for-oct-19,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/strength-of-purdues-pharmacy-graduate-program-felt-in-improved-lives-purposed-service-rewarding-careers-in-health-care,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-pharmacy-ranking3-800x533-1.jpg,pt-pharmacy-ranking3-800x533
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-united-way-campaign-climbs-toward-700000-goal,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-mason-gillis-united-way-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-iu-to-collaborate-on-analysis-of-indianas-500-million-economic-development-efforts,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
2023,https://www.purdue.edu/newsroom/2023/Q4/signatures-of-the-space-age-spacecraft-metals-left-in-the-wake-of-humanitys-path-to-the-stars,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/cziczo-spacemetalLO.jpg,Dan Cziczo at the Purdue University Airport.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-names-new-pediatric-cancer-research-center-for-the-late-tyler-trent,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4780.jpg,The Bell Tower at Purdue University.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/registration-open-for-oct-19-ambassador-distinguished-lecture-at-purdue-and-krach-freedom-lecture-with-nathaniel-c-fick-u-s-ambassador-at-large-for-cyberspace-and-digital-policy,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-nathaniel-fick-800x533-1.jpg,Nathaniel C. Fick
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/university-senate-meeting-set-for-monday-2,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/emerging-collegiate-scholar-is-making-her-comeback-in-cybersecurity-with-purdue-global,https://www.purdue.edu/newsroom/wp-content/uploads/2024/08/23pglobal-logo.jpeg,Purdue Global logo on a black background
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/president-chiang-keynotes-regional-luncheon-to-explore-economic-growth-sectors-in-northwest-indiana,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/Mung-North-Shore-Line-grapic-for-PT-800x533-1.jpg,Matthew Wells and Mung Chiang
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/participants-of-the-purdue-ukraine-scholars-initiative-to-be-featured-in-panel-discussion,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pao-hallLO.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/sustainability-and-energy-topics-bring-together-purdue-scientists-and-engineers-from-west-lafayette-and-indianapolis,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/umulis-sustainabilityOG.jpg,umulis-sustainability
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-conferences-launches-event-design-lab-an-engagement-and-event-design-center,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-design-lab-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/participants-of-the-purdue-ukraine-scholars-initiative-to-be-featured-in-panel-discussion,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-alumni-medical-network-launches,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-medical-network-800x533-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/zs-instruments-receives-1m-grant-to-develop-advanced-lithography-tech-for-precision-optical-encoders,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/zakharov-zsinstrumentsLO.jpg,"Sergey Zakharov, co-founder and chief technology officer of ZS Instruments."
2023,https://www.purdue.edu/newsroom/2023/Q4/todays-top-5-from-purdue-university-2,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/blockp-fallOG.jpg,The Unfinished Block P on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/2023-special-boilermaker-award-recipients-announced,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-special-boilermaker-800x533-1.png,pt-special-boilermaker-800x450
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/rx-savings-solutions-offers-healthy-boiler-workshop-on-smart-simple-way-to-save-on-prescriptions,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/2017-Unfinished-Block-P.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-researchers-ibm-perform-perturbation-theory-method-on-quantum-computer,,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/supportlinc-to-feature-self-care-essentials-in-october-resources-tools-available,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_Z8C9151.jpg,The unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/aerovy-an-advanced-air-mobility-software-provider-completes-800000-pre-seed-funding-round,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/aerovymobility-aircraftOG-1.jpg,electric aviation charging technology
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-community-and-no-6-graduate-program-attracts-aerospace-engineers-across-continents,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-aae-lab-800x533-1.jpg,pt-aae-lab-800x533
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-survey-delves-into-brand-name-food-and-beverage-preferences-of-consumers,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/balagtas-josephOG.jpg,Joseph Balagtas poses for a photo.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-recognized-by-u-s-department-of-education-for-ongoing-sustainability-efforts,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-green-ribbon-800x533-1.jpg,pt-green-ribbon-800x450
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/virtual-presentation-on-medicare-social-security-health-savings-accounts-available,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/president-chiang-continues-92-county-indiana-tour-with-visit-to-northern-part-of-state,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/GatewayArchLO-1.jpg,
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-launches-broadband-team-effort-to-increase-high-speed-internet-access-adoption-and-use-throughout-indiana,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/chianggallardo-broadbandLO.jpg,Purdue President Mung Chiang and Roberto Gallardo
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-applied-research-institute-joins-abt-associates-led-team-in-49-million-usaid-climate-initiative,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pari-usaidclimateOG.jpg,A graphic representing the earth and climate change
2023,https://www.purdue.edu/newsroom/2023/Q4/predicting-prostate-cancer-recurrence-15-months-faster,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/gomez-prostatecancerOG.jpg,Hector Gomez
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-trustees-approve-land-transfers-to-support-student-organizations-future-campus-development,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/state-grant-gatewayOG.jpg,The State and Grant Street Gateway at Purdue University.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-trustees-approve-contract-extension-for-bobinski-as-vice-president-and-director-of-intercollegiate-athletics,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/boilermaker-statue2310OG.jpg,Looking up at the Boilermaker statue.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-trustees-ratify-faculty-and-staff-positions-award-posthumous-degrees-approve-department-name-changes-and-resolutions-of-appreciation,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-trustees-get-next-moves-update-approve-presidential-performance-metrics-naming-of-dorothy-stratton-veteran-and-military-success-center-among-actions,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/belltower-fallOG.jpg,A picture of the Purdue Bell Tower.
2023,https://www.purdue.edu/newsroom/2023/Q4/trustees-updated-on-purdues-next-moves-initiatives,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/bell-tower-aerialLO.jpg,The Purdue Bell Tower and academic buildings.
2023,https://www.purdue.edu/newsroom/2023/Q4/trustees-approve-chiangs-performance-metrics-for-2023-24,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2023_KAL_0252-2.jpg,A picture of the Bell Tower through some trees.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-trustees-approve-renaming-veterans-success-center-to-dorothy-stratton-veteran-and-military-success-center,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/unfinished-blockpLO.jpg,The Unfinished Block P statue on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/doe-funds-3d-printing-of-wind-blade-tooling-to-make-u-s-clean-energy-sector-more-competitive,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/registration-open-for-purdue-global-village-conference,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Buildings-2023_KAL_8110.jpg,Academic buildings on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/ceremonial-groundbreaking-marks-beginning-of-university-hall-renovation,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-uni-hall-chiang-800x533-1.jpg,pt-uni-hall-rendering-800x533
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/phd-student-from-china-takes-chance-on-america-finds-ideal-purdue-polytechnic-program-and-community,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-fan-yang-800x533-1.jpg,pt-fan-yang-800x533
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/board-of-trustees-meeting-set-for-friday-special-issue-of-purdue-today-to-follow-2,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/new-leadership-appointments-announced-for-purdue-university-in-indianapolis-committee-for-tenure-working-group-established,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-2022_RM24813-1.jpg,John Purdue statue
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/new-faculty-lecturers-introduced-with-brief-profiles,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-new-faculty-fair1-800x450-1-1.jpg,pt-new-faculty-fair1-800x450
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/national-depression-screening-day-takes-place-oct-5-to-raise-awareness-promote-resources1,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4891.jpg,A view of the Purdue Arch from the flowers.
2023,https://www.purdue.edu/newsroom/2023/Q4/todays-top-5-from-purdue-university,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/hovdeLO.jpg,Hovde Hall during the summer at Purdue University.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/registration-available-for-westwood-lecture-on-oct-18,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-westwood-lectureLO.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/caps-purdue-university-online-partner-to-offer-new-well-being-resource-for-students,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18839.jpg,A shot of the Purdue University campus during the fall season.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/bowman-appointed-interim-dean-of-purdues-college-of-health-and-human-sciences,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-underwood-bowman-800x533-1.jpg,pt-underwood-bowman-OG
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-policy-research-institute-accepting-diplomacy-lab-project-bids-in-collaboration-with-u-s-department-of-state,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Belltower-2024_GMB0604.jpg,The Purdue Bell Tower.
2023,https://www.purdue.edu/newsroom/2023/Q4/new-interdisciplinary-labs-bolster-u-s-manufacturing,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-Hovde-2023_JU22184.jpg,The Engineering Fountain on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-professor-foresees-ai-as-catalyst-for-transformation-in-manufacturing-and-workforce,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/ramani-aiLO.jpg,"Diana Gehlhaus, Yelena Vaynberg, Dr. Karthik Ramani, and Dr. Jonathan Cagan"
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-center-addresses-pressing-challenge-of-securing-semiconductor-chips-2,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/appenzeller-csmeLO.jpg,Joerg Appenzeller
2023,https://www.purdue.edu/newsroom/2023/Q4/1-1-million-grant-to-fund-research-on-molecular-response-of-plants-to-environmental-stress,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/yoon-chienlabLO.jpg,Yuan-Chi Chien
2023,https://www.purdue.edu/newsroom/2023/Q4/fast-company-names-purdue-university-a-brand-that-matters-for-third-year-in-a-row,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/fastco-btm23LO.jpg,A graphic representing A Brand That Matters recognition
2023,https://www.purdue.edu/newsroom/2023/Q4/purdues-excellence-in-manufacturing-and-operations-initiative-focuses-on-resiliency-in-the-industry,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/biller-malsheLO.jpg,Stephan Biller and Ajay Malshe talking in an office setting.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/office-of-diversity-inclusion-and-belonging-to-sponsor-workshops-on-social-bias,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB7672.jpg,Purdue University during the fall season
2023,https://www.purdue.edu/newsroom/2023/Q4/space-needs-better-parking-spots-to-stay-usable-an-engineer-is-finding-them,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/arnas-david-cislunarLO.jpg,David Arnas sitting in a classroom.
2023,https://www.purdue.edu/newsroom/2023/Q4/midwestern-regional-climate-center-develops-soil-temperature-climatology-tool,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/soiltemptoolLO.jpg,A chemical applicator drives through a field
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-pursuits-toastmasters-at-purdue,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pt-toastmasters-hero-800x533-1.jpg,pt-toastmasters
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/thumbs-up,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/nominations-being-accepted-for-eudoxia-girard-martin-memorial-staff-recognition-award,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Winter-Purdue-DSC0202.jpg,Gateway to the Future arch at Purdue University.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q4/purdue-fall-undergraduate-research-expo-accepting-research-talk-and-poster-abstract-submissions,,
2023,https://www.purdue.edu/newsroom/2023/Q4/purdue-globals-new-emergency-management-degree-program-prepares-students-to-rebuild-communities-after-disasters,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/pg-degreeLO.jpg,Purdue Global logo
2023,https://www.purdue.edu/newsroom/2023/Q3/purdue-ireland-relationship-fosters-research-and-study-abroad-opportunities-in-pharmaceutical-manufacturing,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/aims-tourLO.jpg,"The group that toured the National Institute for Bioprocessing Research and Training in Dublin, Ireland."
2023,https://www.purdue.edu/newsroom/2023/Q3/epics-program-to-expand-at-purdue-university-in-indianapolis-partner-with-more-indy-organizations-businesses-to-demonstrate-power-of-experiential-learning,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_RM18712.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/pedestrian-safety-message,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
2023,https://www.purdue.edu/newsroom/2023/Q3/purdue-global-names-new-dean-of-school-of-health-sciences,https://www.purdue.edu/newsroom/wp-content/uploads/2024/06/pglobal-graph23OG.jpg,Purdue Global
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/healthy-boiler-fair-takes-place-oct-4-with-vendors-door-prizes,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_KAL_4764.jpg,The Bell Tower at Purdue during the fall season.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/reminder-campuswide-purduealert-test-scheduled-for-today,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-JU27458.jpg,The Purdue Bell Tower during the fall.
2023,https://www.purdue.edu/newsroom/2023/Q3/purdues-inaugural-lilly-scholars-train-to-become-pharmaceutical-manufacturing-workforce-leaders-of-the-future,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/graham-lillyscholarsLO.jpg,Purdue students at a welcome event
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/healthy-boiler-virtual-workshop-presented-by-supportlinc-to-focus-on-healthy-living,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2022_JU27874.jpg,Students walking on the Purdue University campus during the fall season.
2023,https://www.purdue.edu/newsroom/2023/Q3/purdue-researchers-develop-a-new-type-of-intelligent-architected-materials-for-industry-applications,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/zavattieri-matsLO.gif,Intelligent architected materials
2023,https://www.purdue.edu/newsroom/2023/Q3/understanding-the-gravity-of-the-situation-alpha-scientists-prove-that-antimatter-falls-at-the-same-rate-as-matter,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Fall-Purdue-2023_GMB0325.jpg,Students walking during the fall season on the Purdue University campus.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/fall-road-to-retirement-conference-continues-through-friday-with-daily-sessions,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Hovde-2024_GMB0532.jpg,Hovde Hall at Purdue University.
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/depression-awareness-month-observed-each-october-mental-health-resources-available-year-round,https://www.purdue.edu/newsroom/wp-content/uploads/2024/05/Purdue-Arch-2023_KAL_4869.jpg,Purdue arch
2023,https://www.purdue.edu/newsroom/2023/Q3/leafspec-llc-a-purdue-connected-ag-tech-startup-to-compete-for-3-million-in-prizes-in-november,https://www.purdue.edu/newsroom/wp-content/uploads/2024/07/jin-leafspecLO.jpg,
2023,https://www.purdue.edu/newsroom/purduetoday/2023/Q3/call-for-applications-for-butler-centers-new-speed-coaching-network-program-for-faculty,,
